236806 39 237521 53 238232 14 238944 0 239651 0 240363 0 241074 43 241781 60 
243432 17 244171 57 244883 36 245590 0 246302 0 247013 0 247726 20 248432 64 
250090 0 250815 53 251521 50 252234 10 252945 0 253652 0 254365 0 255076 59 
256701 0 257442 14 258155 59 258866 40 259572 0 260285 0 260997 0 261703 18 
263367 0 264105 0 264811 55 265518 52 266230 6 266941 0 267647 0 268359 0 
270026 0 270739 0 271445 18 272158 57 272869 36 273575 0 274287 0 274999 0 
276636 0 277377 0 278088 0 278796 49 279503 51 280214 13 280925 0 281631 0 
283305 0 284042 0 284755 0 285462 30 286174 55 286886 27 287593 0 288305 0 
289981 0 290688 0 291400 0 292112 9 292818 57 293525 43 294236 0 294947 0 
296617 7 297357 0 298069 0 298781 0 299488 54 300200 50 300911 9 301618 0 
303300 11 304038 0 304750 0 305456 0 306168 51 306880 55 307586 14 308298 0 
309997 27 310703 0 311416 0 312127 0 312834 27 313540 59 314252 28 314964 0 
316647 32 317388 0 318100 0 318810 0 319516 25 320228 57 320939 34 321645 0 
323339 32 324077 0 324789 0 325496 0 326208 23 326919 57 327626 31 328338 0 
330034 44 330741 0 331453 0 332165 0 332871 10 333578 59 334290 43 335001 0 
336668 49 337407 0 338145 0 338851 0 339557 11 340269 58 340981 47 341687 0 
343388 43 344126 0 344834 0 345540 0 346252 11 346964 56 347670 44 348382 0 
350089 49 350801 0 351508 0 352219 0 352930 0 353637 54 354349 48 355060 4 
356735 52 357475 10 358187 0 358898 0 359605 0 360317 56 361028 53 361734 13 
363447 48 364186 0 364898 0 365604 0 366316 8 367028 55 367734 47 368446 1 
370162 49 370891 0 371597 0 372310 0 373023 11 373729 60 374441 44 375153 0 
376859 47 377573 0 378287 0 378998 0 379704 9 380417 59 381128 47 381836 0 
383550 38 384288 0 385000 0 385706 0 386419 18 387130 60 387838 39 388545 0 
390269 27 391005 0 391712 0 392424 0 393135 27 393843 60 394549 31 395260 0 
396996 24 397703 0 398415 0 399126 0 399839 31 400545 56 401255 22 401967 0 
403690 5 404429 0 405141 0 405849 0 406555 52 407266 53 407977 8 408684 0 
410415 0 411154 0 411860 0 412567 13 413279 59 413990 40 414697 0 415409 0 
417146 0 417853 0 418560 0 419270 20 419982 56 420688 41 421401 0 422112 0 
423844 0 424558 0 425296 0 426008 36 426714 54 427426 16 428138 0 428850 0 
430587 0 431326 0 432038 12 432744 59 433456 39 434169 0 434875 0 435582 0 
437326 0 438063 0 438769 32 439482 55 440194 23 440905 0 441611 0 442323 0 
444085 0 444792 7 445505 55 446216 47 446922 3 447628 0 448341 0 449052 8 
450770 0 451511 17 452222 56 452933 38 453640 0 454352 0 455063 0 455769 22 
457526 0 458263 55 458974 52 459680 8 460392 0 461104 0 461817 0 462523 61 
464282 27 465019 56 465725 27 466438 0 467150 0 467862 0 468568 30 469280 62 
472785 22 473524 58 474236 31 474948 0 475654 0 476367 0 477078 22 477785 64 
479322 0 480059 0 480766 54 481478 53 482190 11 482896 0 483602 0 484315 0 
485844 3 486559 0 487270 0 487982 0 488688 55 489400 50 490112 1 490824 0 
492357 58 493095 30 493802 0 494515 0 495227 0 495932 21 496639 58 497351 36 
498891 0 499605 35 500318 56 501029 22 501735 0 502447 0 503159 0 503871 42 
505413 0 506152 0 506864 11 507570 58 508282 39 508994 0 509701 0 510413 0 
511964 25 512670 0 513383 0 514095 0 514801 29 515513 57 516224 30 516936 0 
518483 57 519224 45 519936 0 520642 0 521354 0 522065 11 522772 59 523484 49 
525055 0 525762 54 526501 49 527213 8 527918 0 528624 0 529337 0 530048 59 
531607 0 532347 0 533059 29 533765 56 534478 25 535191 0 535899 0 536606 0 
538176 1 538914 0 539620 0 540333 20 541044 58 541751 36 542463 0 543175 0 
544714 52 545454 9 546166 0 546877 0 547584 0 548296 57 549008 51 549714 7 
551290 32 552020 56 552726 24 553438 0 554150 0 554862 0 555568 35 556280 59 
557828 0 558569 14 559281 58 559992 42 560699 0 561412 0 562123 0 562829 16 
564412 0 565151 0 565862 9 566569 57 567281 41 567992 0 568699 0 569411 0 
570999 15 571706 0 572418 0 573130 0 573837 52 574549 52 575259 16 575965 0 
577547 55 578286 18 578998 0 579704 0 580416 0 581128 35 581834 54 582546 21 
584140 19 584847 55 585584 19 586296 0 587008 0 587714 0 588426 38 589138 60 
590704 0 591444 26 592157 57 592868 31 593575 0 594287 0 594998 0 595705 30 
597304 0 598034 0 598740 23 599453 57 600166 32 600877 0 601583 0 602296 0 
603886 0 604601 0 605340 0 606051 26 606758 55 607471 28 608183 0 608894 0 
610491 24 611229 0 611935 0 612642 0 613354 31 614065 57 614771 27 615484 0 
617093 58 617800 31 618513 0 619224 0 619933 0 620640 25 621353 57 622064 35 
623670 31 624410 55 625121 25 625828 0 626540 0 627251 0 627957 28 628663 61 
630280 0 631002 29 631708 56 632421 24 633132 0 633839 0 634551 0 635262 36 
636841 0 637582 0 638295 27 639001 58 639707 28 640419 0 641131 0 641837 0 
643456 0 644195 0 644907 0 645614 40 646326 53 647038 17 647745 0 648457 0 
1242933 12 1243650 57 1244363 42 1245069 0 1245783 0 1246497 0 1247204 14 1247910 63 
1249569 0 1250282 29 1250988 56 1251701 21 1252415 0 1253120 0 1253834 0 1254547 36 
1256201 0 1256906 0 1257619 56 1258332 50 1259038 2 1259752 0 1260465 0 1261179 8 
1262833 0 1263546 0 1264252 18 1264957 58 1265671 33 1266384 0 1267090 0 1267803 0 
1269468 0 1270182 0 1270887 0 1271601 52 1272314 52 1273019 8 1273733 0 1274447 0 
1276106 0 1276820 0 1277534 0 1278239 18 1278945 58 1279658 36 1280372 0 1281078 0 
1282749 9 1283463 0 1284176 0 1284882 0 1285595 57 1286309 48 1287014 7 1287728 0 
1289401 33 1290107 0 1290821 0 1291534 0 1292239 22 1292945 58 1293659 33 1294373 0 
1296045 48 1296759 0 1297472 0 1298186 0 1298892 8 1299605 60 1300319 48 1301024 0 
1302705 55 1303418 21 1304124 0 1304837 0 1305551 0 1306262 37 1306968 56 1307681 15 
1309369 58 1310075 34 1310788 0 1311501 0 1312215 0 1312920 25 1313633 55 1314346 34 
1316029 57 1316742 43 1317456 0 1318169 0 1318874 0 1319588 13 1320301 61 1321006 47 
1574197 0 1574939 0 1575651 0 1576357 36 1577063 58 1577775 19 1578488 0 1579194 0 
1580910 0 1581649 0 1582356 0 1583061 54 1583774 48 1584486 9 1585192 0 1585904 0 
1587625 0 1588360 0 1589066 9 1589779 57 1590491 47 1591198 0 1591909 0 1592621 0 
1594338 0 1595052 0 1595764 12 1596476 57 1597183 43 1597894 0 1598608 0 1599319 0 
1601039 0 1601777 0 1602489 24 1603196 57 1603908 29 1604620 0 1605331 0 1606037 0 
1607767 0 1608506 0 1609212 53 1609924 52 1610636 11 1611345 0 1612051 0 1612763 0 
1614508 0 1615214 4 1615925 56 1616638 48 1617348 2 1618053 0 1618766 0 1619478 8 
1621207 0 1621947 23 1622659 58 1623367 33 1624072 0 1624784 0 1625496 0 1626202 24 
1627944 0 1628683 49 1629395 52 1630101 10 1630814 0 1631526 0 1632231 0 1632943 59 
1634689 6 1635417 57 1636123 39 1636836 0 1637548 0 1638255 0 1638967 17 1639679 66 
1641425 26 1642131 58 1642843 27 1643555 0 1644260 0 1644972 0 1645684 26 1646391 61 
1648137 57 1648876 47 1649589 0 1650301 0 1651006 0 1651718 8 1652431 58 1653136 51 
1654893 55 1655632 23 1656344 0 1657050 0 1657762 0 1658474 35 1659180 54 1659892 22 
1661654 49 1662365 1 1663071 0 1663783 0 1664495 7 1665202 58 1665913 47 1666625 2 
1668378 33 1669092 0 1669804 0 1670516 0 1671222 23 1671934 60 1672646 34 1673358 0 
1675115 0 1675854 0 1676567 0 1677272 9 1677983 59 1678696 46 1679402 0 1680108 0 
1681872 0 1682610 0 1683321 0 1684027 39 1684739 53 1685451 17 1686157 0 1686869 0 
1688636 0 1689367 0 1690081 23 1690794 57 1691506 29 1692211 0 1695030 60 1695743 43 
1697257 0 1697996 28 1698708 57 1699415 31 1700120 0 1700833 0 1701546 0 1702251 29 
1703798 0 1704536 0 1705242 0 1705954 55 1706666 49 1707378 1 1708084 0 1708796 0 
1710310 39 1711050 0 1711762 0 1712474 0 1713181 16 1713892 58 1714604 42 1715311 0 
1716863 54 1717602 52 1718309 10 1719020 0 1719733 0 1720439 0 1721145 55 1721857 55 
1723409 0 1724123 15 1724836 59 1725549 39 1726255 0 1726967 0 1727679 0 1728391 17 
1729943 0 1730682 0 1731394 0 1732099 53 1732812 50 1733524 12 1734230 0 1734941 0 
1736504 39 1737210 0 1737922 0 1738634 0 1739346 17 1740052 59 1740765 40 1741477 0 
1743039 57 1743779 45 1744493 0 1745199 0 1745911 0 1746622 9 1747329 57 1748040 50 
1749622 0 1750329 55 1751066 48 1751778 1 1752491 0 1753198 0 1753909 6 1754621 62 
1756166 0 1756906 0 1757619 29 1758326 57 1759037 25 1759749 0 1760455 0 1761162 0 
1762742 0 1763471 0 1764177 0 1764889 17 1765601 57 1766308 35 1767020 0 1767731 0 
1769277 51 1770014 0 1770754 0 1771461 0 1772167 9 1772878 58 1773591 48 1774298 0 
1775883 57 1776623 49 1777329 1 1778041 0 1778753 0 1779459 0 1780166 58 1780877 55 
1782472 0 1783178 37 1783890 55 1784602 19 1785309 0 1786020 0 1786732 0 1787439 39 
1789026 0 1789767 0 1790474 31 1791180 54 1791891 21 1792604 0 1793310 0 1794021 0 
1795619 0 1796325 0 1797062 0 1797775 32 1798481 58 1799188 25 1799899 0 1800612 0 
1802178 34 1802918 0 1803631 0 1804337 0 1805048 22 1805761 60 1806470 38 1807176 0 
1808779 57 1809489 43 1810196 0 1810908 0 1811620 0 1812327 13 1813038 60 1813750 47 
1815321 4 1816061 56 1816773 49 1817479 4 1818186 0 1818898 0 1819610 0 1820316 62 
1821924 0 1822663 8 1823375 57 1824081 42 1824793 0 1825505 0 1826210 0 1826922 13 
1828541 0 1829247 0 1829959 8 1830671 56 1831383 47 1832089 0 1832801 0 1833513 0 
1835118 0 1835857 0 1836570 0 1837276 17 1837987 60 1838700 40 1839412 0 1840118 0 
1841737 38 1842467 0 1843174 0 1843885 0 1844598 24 1845305 61 1846016 33 1846728 0 
1848318 57 1849055 15 1849796 0 1850502 0 1851208 0 1851919 38 1852632 56 1853339 20 
1854966 57 1855705 48 1856417 1 1857123 0 1857835 0 1858548 7 1859254 57 1859965 52 
1861597 9 1862303 58 1863015 44 1863728 0 1864440 0 1865145 0 1865857 13 1866569 64 
1868193 0 1868934 28 1869646 57 1870353 25 1871064 0 1871777 0 1872483 0 1873189 30 
1874823 0 1875557 0 1876262 51 1876974 52 1877686 14 1878398 0 1879104 0 1879816 0 
1881446 0 1882162 0 1882874 5 1883585 58 1884292 46 1885004 0 1885716 0 1886428 0 
1888061 0 1888799 0 1889505 0 1890211 21 1890922 57 1891634 35 1892341 0 1893053 0 
1894698 23 1895427 0 1896141 0 1896854 0 1897566 55 1898272 52 1898983 6 1899695 0 
1901310 44 1902049 0 1902761 0 1903469 0 1904176 9 1904887 58 1905599 45 1906306 0 
1907955 54 1908694 22 1909400 0 1910111 0 1910823 0 1911536 35 1912241 54 1912952 21 
1914616 56 1915323 43 1916035 0 1916747 0 1917459 0 1918166 11 1918878 57 1919590 49 
1921241 40 1921982 53 1922694 16 1923401 0 1924112 0 1924825 0 1925531 37 1926236 58 
1927896 17 1928628 58 1929334 40 1930046 0 1930758 0 1931470 0 1932177 20 1932888 63 
1934560 0 1935266 49 1935978 51 1936690 16 1937396 0 1938108 0 1938821 0 1939527 55 
1941186 0 1941926 26 1942639 56 1943346 32 1944057 0 1944769 0 1945481 0 1946188 30 
1947858 0 1948588 9 1949295 60 1950006 43 1950719 0 1951432 0 1952137 0 1952849 17 
1954514 0 1955228 0 1955941 37 1956653 55 1957359 18 1958070 0 1958782 0 1959490 0 
1961157 0 1961896 0 1962608 23 1963315 57 1964026 31 1964738 0 1965451 0 1966157 0 
1967835 0 1968555 0 1969260 8 1969973 57 1970685 46 1971392 0 1972103 0 1972816 0 
1974483 0 1975198 0 1975910 0 1976622 33 1977328 56 1978040 20 1978752 0 1979465 0 
1981142 0 1981882 0 1982595 0 1983302 31 1984014 58 1984726 26 1985432 0 1986144 0 
1987832 0 1988562 0 1989267 0 1989979 22 1990692 59 1991399 32 1992110 0 1992822 0 
2574541 15 2575256 58 2575968 39 2576675 0 2577388 0 2578101 0 2578813 20 2579520 65 
2581230 15 2581943 58 2582650 41 2583363 0 2584075 0 2584782 0 2585488 15 2586202 64 
2587915 9 2588621 57 2589334 43 2590047 0 2590755 0 2591461 0 2592175 13 2592888 63 
2594596 8 2595310 58 2596022 43 2596735 0 2597442 0 2598156 0 2598868 11 2599574 64 
2601292 9 2602004 57 2602718 44 2603425 0 2604138 0 2604852 0 2605558 13 2606271 65 
2607992 11 2608706 58 2609412 41 2610124 0 2610838 0 2611544 0 2612257 16 2612969 63 
2614689 16 2615403 58 2616116 36 2616829 0 2617535 0 2618248 0 2618960 20 2619667 64 
2621397 23 2622110 58 2622816 35 2623523 0 2624235 0 2624948 0 2625654 24 2626367 63 
2628099 24 2628811 57 2629517 28 2630230 0 2630942 0 2631649 0 2632362 32 2633076 59 
2634805 32 2635512 56 2636225 19 2636938 0 2637644 0 2638358 0 2639071 38 2639778 61 
2641511 53 2642224 51 2642936 12 2643643 0 2644356 0 2645068 0 2645776 52 2646482 56 
2648224 56 2648937 48 2649643 0 2650356 0 2651070 0 2651778 6 2652484 57 2653198 50 
2842474 0 2843229 0 2843941 0 2844647 25 2845360 57 2846071 30 2846778 0 2847490 0 
2849260 0 2849997 0 2850704 14 2853531 0 2854243 0 2854955 9 2855661 58 2856375 49 
2857919 0 2858626 20 2859339 57 2860051 34 2860757 0 2861469 0 2862182 0 2862888 23 
2864429 0 2865169 0 2865875 0 2866582 52 2867294 51 2868005 13 2868712 0 2869423 0 
2870974 45 2871680 0 2872393 0 2873104 0 2873816 10 2874523 58 2875235 42 2875946 0 
2877493 38 2878233 54 2878944 18 2879650 0 2880363 0 2881075 0 2881781 47 2882493 59 
2884053 0 2884759 21 2885497 55 2886209 35 2886918 0 2887624 0 2888336 0 2889048 23 
2890576 0 2891317 0 2892028 0 2892735 51 2893447 53 2894160 15 2894871 0 2895578 0 
2897142 41 2897880 0 2898586 0 2899298 0 2900010 27 2900716 59 2901428 28 2902140 0 
2903676 56 2904417 45 2905128 2 2905841 0 2906547 0 2907263 10 2907975 56 2908681 49 
2910260 0 2910994 54 2911700 51 2912413 8 2913125 0 2913837 0 2914544 0 2915256 62 
2916800 0 2917540 0 2918252 26 2918963 59 2919670 30 2920382 0 2921094 0 2921800 0 
2923381 0 2924119 0 2924832 0 2925539 19 2926250 58 2926961 36 2927667 0 2928380 0 
2929966 49 2930673 0 2931411 0 2932123 0 2932835 17 2933542 59 2934253 37 2934964 0 
2936546 58 2937286 39 2937998 0 2938705 0 2939417 0 2940128 14 2940841 61 2941548 43 
2943141 0 2943871 57 2944585 37 2945298 0 2946010 0 2946716 0 2947428 16 2948140 63 
2949703 0 2950443 5 2951156 55 2951868 47 2952574 0 2953286 0 2953998 0 2954704 7 
2956300 0 2957037 0 2957744 6 2958457 57 2959169 47 2959880 2 2960587 0 2961298 0 
2962889 12 2963604 0 2964315 0 2965027 0 2965733 54 2966445 53 2967157 11 2967869 0 
2969467 50 2970206 8 2970913 0 2971619 0 2972331 0 2973042 55 2973749 53 2974462 8 
2976070 38 2976776 54 2977489 15 2978201 0 2978911 0 2979617 0 2980330 50 2981041 63 
2982647 0 2983387 54 2984098 51 2984804 4 2985516 0 2986228 0 2986933 0 2987640 57 
2989252 0 2989979 0 2990685 55 2991398 49 2992110 5 2992816 0 2993529 0 2994240 0 
2995815 0 2996556 0 2997267 0 2997973 51 2998679 52 2999392 12 3000103 0 3000810 0 
3002428 0 3003166 0 3003878 0 3004584 6 3005297 57 3006008 49 3006714 0 3007427 0 
3009047 48 3009753 0 3010491 0 3011203 0 3011915 17 3012621 59 3013333 37 3014044 0 
3015664 56 3016404 23 3017116 0 3017822 0 3018534 0 3019246 33 3019952 60 3020658 27 
3022290 53 3023019 53 3023726 10 3024438 0 3025149 0 3025856 0 3026568 54 3027280 55 
3028901 0 3029616 55 3030328 48 3031040 6 3031746 0 3032458 0 3033170 0 3033882 62 
3035509 0 3036247 16 3036954 58 3037660 38 3038373 0 3039084 0 3039790 0 3040502 23 
3042142 0 3042848 0 3043560 25 3044272 58 3044982 31 3045689 0 3046401 0 3047112 0 
3048721 0 3049462 0 3050174 0 3050886 33 3051592 53 3052305 16 3053016 0 3053722 0 
3055367 0 3056106 0 3056812 0 3057525 14 3058237 55 3058945 42 3059651 0 3060364 0 
3062015 30 3062722 0 3063434 0 3064145 0 3064852 25 3065564 58 3066275 31 3066981 0 
3068626 47 3069366 0 3070078 0 3070785 0 3071497 7 3072208 58 3072920 49 3073627 0 
3075281 59 3075996 34 3076703 0 3077415 0 3078126 0 3078833 21 3079545 60 3080256 36 
3081878 39 3082618 54 3083331 15 3084043 0 3084749 0 3085461 0 3086174 41 3086880 59 
3088543 24 3089281 56 3089996 30 3090702 0 3091414 0 3092126 0 3092833 28 3093545 62 
3095212 0 3095949 59 3096655 41 3097368 0 3098079 0 3098785 0 3099497 15 3100209 66 
3101844 0 3102585 35 3103298 55 3104007 17 3104714 0 3105426 0 3106137 0 3106844 40 
3108515 0 3109254 22 3109965 56 3110672 31 3111384 0 3112095 0 3112802 0 3113514 30 
3115188 0 3115895 0 3116607 56 3117320 49 3118025 2 3118732 0 3119444 0 3120156 0 
3121797 0 3122537 0 3123248 24 3123960 57 3124666 32 3125378 0 3126089 0 3126796 0 
3128474 0 3129212 0 3129923 17 3130630 59 3131342 38 3132054 0 3132760 0 3133472 0 
3135156 0 3135861 0 3136574 0 3137286 54 3137993 47 3138699 6 3139411 0 3140123 0 
3141799 0 3142539 0 3143250 0 3143961 45 3144668 53 3145380 12 3146091 0 3146798 0 
3148485 0 3149222 0 3149933 0 3150640 37 3151353 53 3152064 22 3152770 0 3153483 0 
3155175 0 3155881 0 3156594 0 3157306 21 3158012 56 3158718 37 3159431 0 3160142 0 
3161830 0 3162571 0 3163283 0 3163990 18 3164697 57 3165409 36 3166120 0 3166827 0 
3168525 0 3169262 0 3169998 0 3170705 32 3171417 56 3172129 22 3172835 0 3173547 0 
3175248 0 3175960 0 3176666 0 3177378 23 3178090 60 3178796 33 3179509 0 3180220 0 
3181891 0 3182632 0 3183345 0 3184050 13 3184756 59 3185469 43 3186181 0 3186886 0 
3188593 0 3189331 0 3190042 0 3190749 18 3191461 58 3192173 39 3192878 0 3193591 0 
3195303 0 3196029 0 3196735 0 3197448 21 3198161 58 3198866 35 3199578 0 3200291 0 
3201996 0 3202710 0 3203423 0 3204134 17 3204841 61 3205553 33 3206264 0 3206975 0 
3208686 0 3209426 0 3210137 0 3210843 28 3211556 56 3212267 30 3212978 0 3213685 0 
3215406 0 3216142 0 3216848 0 3217561 49 3218272 53 3218983 18 3219690 0 3220403 0 
3222132 0 3222839 0 3223551 0 3224262 53 3224974 52 3225680 9 3226393 0 3227104 0 
3228823 0 3229562 0 3230274 9 3230985 55 3231692 43 3232404 0 3233116 0 3233823 0 
3235549 0 3236289 0 3237000 25 3237706 58 3238419 28 3239130 0 3239837 0 3240549 0 
3242282 0 3242993 0 3243699 33 3244412 56 3245124 24 3245830 0 3246543 0 3247256 0 
3838740 48 3839457 1 3840163 0 3840875 0 3841588 7 3842295 57 3843001 49 3843714 0 
3845240 7 3845946 57 3846659 44 3847373 0 3848079 0 3848792 0 3849505 11 3850218 63 
3851740 0 3852454 0 3853161 15 3853873 58 3854587 38 3855294 0 3856000 0 3856714 0 
3858246 36 3858952 0 3859666 0 3860380 0 3861086 24 3861799 59 3862512 33 3863225 0 
3864754 32 3865467 56 3866173 23 3866886 0 3867599 0 3868306 0 3869011 31 3869725 60 
3871268 0 3871974 0 3872688 54 3873401 52 3874106 9 3874820 0 3875534 0 3876248 0 
3877781 0 3878494 0 3879206 0 3879918 13 3880632 58 3881338 46 3882044 0 3882757 0 
3884308 58 3885013 31 3885727 0 3886441 0 3887147 0 3887860 29 3888573 58 3889285 33 
3890834 0 3891548 52 3892262 51 3892967 7 3893680 0 3894394 0 3895100 0 3895813 61 
3897370 0 3898076 0 3898789 19 3899502 58 3900209 36 3900921 0 3901635 0 3902342 0 
3903894 19 3904608 0 3905315 0 3906021 0 3906734 36 3907447 58 3908154 21 3908866 0 
3910431 58 3911136 44 3911850 0 3912564 0 3913276 0 3913981 12 3914694 61 3915407 49 
4093969 0 4094710 53 4095419 53 4096125 12 4096837 0 4097549 0 4098255 0 4098967 61 
4100564 0 4101269 0 4102005 54 4102718 54 4103424 14 4104130 0 4104842 0 4105554 0 
4107117 0 4107859 0 4108572 0 4109278 30 4109990 57 4110702 26 4111409 0 4112114 0 
4113714 35 4114445 0 4115151 0 4115863 0 4116576 28 4117282 57 4117994 28 4118706 0 
4120273 56 4121013 35 4121725 0 4122431 0 4123137 0 4123849 19 4124561 59 4125267 43 
4126877 24 4127617 56 4128329 31 4129034 0 4129747 0 4130458 0 4131165 26 4131876 63 
4133497 0 4134203 22 4134915 55 4135627 32 4136339 0 4137045 0 4137757 0 4138469 31 
4140076 0 4140816 0 4141528 34 4142234 56 4142946 18 4143658 0 4144370 0 4145076 0 
4146695 0 4147423 0 4148129 0 4148841 53 4149553 50 4150259 13 4150970 0 4151682 0 
4153268 11 4154009 0 4154721 0 4155427 0 4156133 44 4156845 51 4157558 17 4158263 0 
4159886 46 4160624 1 4161331 0 4162042 0 4162755 7 4163462 57 4164168 49 4164880 0 
4166510 57 4167216 37 4167953 0 4168665 0 4169378 0 4170083 24 4170796 59 4171508 41 
4173133 39 4173874 54 4174587 17 4175293 0 4176004 0 4176716 0 4177424 40 4178129 61 
4179764 6 4180492 55 4181199 47 4181911 0 4182623 0 4183329 0 4184041 7 4184753 61 
4186376 0 4187090 10 4187803 58 4188515 46 4189221 0 4189932 0 4190645 0 4191357 10 
4192989 0 4193728 0 4194434 27 4195140 57 4195852 24 4196564 0 4197269 0 4197981 0 
4199624 0 4200330 0 4201042 0 4201754 39 4202463 55 4203169 16 4203881 0 4204592 0 
4206205 4 4206945 0 4207657 0 4208369 0 4209075 56 4209787 49 4210499 7 4211205 0 
4212852 29 4213590 0 4214297 0 4215008 0 4215720 25 4216428 61 4217134 31 4217846 0 
4219503 53 4220210 12 4220921 0 4221634 0 4222341 0 4223052 51 4223764 55 4224472 14 
4226122 57 4226863 32 4227575 0 4228281 0 4228993 0 4229705 23 4230417 60 4231123 34 
4232785 53 4233495 52 4234201 11 4234913 0 4235626 0 4236332 0 4237043 54 4237756 58 
4239407 13 4240121 58 4240834 40 4241546 0 4242251 0 4242963 0 4243676 15 4244388 66 
4246048 0 4246787 55 4247507 48 4248213 0 4248925 0 4249637 0 4250343 6 4251054 62 
4252723 0 4253461 39 4254168 53 4254879 13 4255591 0 4256298 0 4257009 0 4257721 60 
4259360 0 4260100 17 4260812 58 4261524 39 4262230 0 4262941 0 4263653 0 4264360 23 
4266033 0 4266773 7 4267479 56 4268185 46 4268897 0 4269610 0 4270317 0 4271028 10 
4272705 0 4273442 0 4274148 53 4274860 52 4275573 8 4276278 0 4276990 0 4277702 0 
4279348 0 4280088 0 4280801 24 4281507 57 4282213 33 4282924 0 4283637 0 4284343 0 
4286025 0 4286763 0 4287470 13 4288177 58 4288888 39 4289600 0 4290307 0 4291018 0 
4292705 0 4293419 0 4294125 0 4294837 56 4295550 50 4296255 8 4296967 0 4297679 0 
4299333 0 4300073 0 4300785 0 4301492 28 4302199 56 4302911 24 4303623 0 4304329 0 
4306020 0 4306758 0 4307466 0 4308172 23 4308883 56 4309595 34 4310302 0 4311014 0 
4312710 0 4313423 0 4314128 0 4314840 15 4315553 59 4316258 42 4316969 0 4317682 0 
4319349 2 4320089 0 4320802 0 4321513 5 4322218 57 4322930 48 4323642 2 4324348 0 
4326048 0 4326786 0 4327502 0 4328209 10 4328922 58 4329633 46 4330340 0 4331051 0 
4332758 4 4333495 0 4334202 0 4334913 16 4335625 59 4336332 42 4337043 0 4337756 0 
4339456 0 4340171 0 4340882 0 4341594 9 4342301 56 4343012 44 4343724 0 4344436 0 
4346139 0 4346877 0 4347589 0 4348296 15 4349007 57 4349721 41 4350433 0 4351139 0 
4352853 0 4353582 0 4354288 0 4355000 22 4355713 57 4356425 33 4357130 0 4357842 0 
4359565 0 4360271 0 4360983 0 4361695 21 4362401 60 4363112 33 4363825 0 4364532 0 
4366245 0 4366985 0 4367697 0 4368403 32 4369115 55 4369828 27 4370534 0 4371240 0 
4372962 0 4373700 0 4374407 0 4375118 52 4375830 55 4376536 16 4377242 0 4377953 0 
