10585375,91.0,82.0,150.0,137.0,124.0,113.0,103.0,93.0
10585380,144.0,131.0,119.0,109.0,99.00001,89.00001,81.0,167.0
10585386,143.0,130.0,118.0,107.0,98.0,89.00001,80.0,73.0
10585392,155.0,141.0,129.0,117.0,106.0,96.0,88.0,80.0
10585398,148.0,135.0,123.0,111.0,101.0,92.0,84.00001,161.0
10585403,139.0,127.0,115.0,104.0,95.0,86.0,78.0,71.0
10585409,156.0,142.0,129.0,118.0,107.0,97.0,88.0,80.0
10585415,148.0,135.0,123.0,111.0,101.0,92.0,84.00001,76.0
10585420,157.0,143.0,130.0,119.0,108.0,98.0,89.00001,81.0
10585426,152.0,138.0,126.0,114.0,104.0,94.00001,86.0,167.0
10585432,144.0,131.0,119.0,109.0,99.00001,89.00001,81.0,74.0
10585437,158.0,144.0,131.0,119.0,108.0,98.0,89.00001,174.0
10585443,149.0,136.0,123.0,112.0,102.0,93.0,84.00001,76.0
10585449,161.0,146.0,133.0,121.0,110.0,100.0,91.0,83.0
10585455,153.0,139.0,126.0,115.0,105.0,95.0,86.0,166.0
10585561,124.0,112.0,102.0,93.0,84.00001,76.0,69.0,63.0
10585566,151.0,138.0,126.0,114.0,104.0,94.00001,86.0,78.0
10585572,142.0,129.0,117.0,107.0,97.0,88.0,80.0,73.0
10585578,157.0,142.0,129.0,118.0,107.0,97.0,88.0,80.0
10585584,151.0,137.0,125.0,113.0,103.0,94.00001,85.0,167.0
10585589,144.0,131.0,119.0,108.0,98.0,89.00001,81.0,74.0
10585595,155.0,141.0,128.0,117.0,106.0,97.0,88.0,177.0
10585601,152.0,138.0,125.0,114.0,104.0,94.00001,86.0,78.0
10585606,158.0,143.0,131.0,119.0,108.0,98.0,89.00001,83.0
10585612,149.0,135.0,123.0,112.0,102.0,93.0,84.00001,76.0
10585618,159.0,145.0,132.0,120.0,109.0,99.00001,90.0,82.0
10585624,150.0,136.0,124.0,113.0,103.0,93.0,85.0,77.0
10585629,160.0,146.0,133.0,121.0,110.0,100.0,91.0,82.0
10585635,152.0,138.0,126.0,114.0,104.0,95.0,86.0,142.0
10585641,122.0,111.0,118.0,107.0,97.0,89.00001,80.0,73.0
10585647,156.0,141.0,128.0,117.0,106.0,96.0,88.0,183.0
10585652,158.0,144.0,131.0,119.0,108.0,98.0,89.00001,81.0
10585658,157.0,143.0,130.0,118.0,107.0,98.0,89.00001,182.0
10585664,156.0,142.0,129.0,118.0,107.0,97.0,89.00001,80.0
10585669,161.0,146.0,133.0,121.0,110.0,100.0,91.0,82.0
10585675,151.0,138.0,125.0,114.0,103.0,94.00001,86.0,78.0
10585681,161.0,147.0,134.0,121.0,111.0,101.0,91.0,83.0
10585687,154.0,139.0,127.0,115.0,105.0,95.0,87.0,79.0
10585692,161.0,146.0,133.0,121.0,110.0,100.0,91.0,83.0
10585698,152.0,138.0,126.0,115.0,104.0,95.0,86.0,177.0
10585704,152.0,139.0,126.0,115.0,104.0,95.0,86.0,78.0
10585710,158.0,143.0,131.0,119.0,108.0,98.0,89.00001,186.0
10585715,160.0,146.0,133.0,121.0,110.0,100.0,91.0,82.0
10585721,159.0,145.0,132.0,121.0,110.0,100.0,90.0,82.0
10585727,152.0,139.0,126.0,115.0,104.0,95.0,86.0,78.0
10585732,162.0,147.0,134.0,122.0,111.0,101.0,92.0,83.0
10585738,153.0,139.0,127.0,115.0,105.0,95.0,87.0,94.00001
10585744,159.0,145.0,132.0,120.0,109.0,99.00001,90.0,82.0
10585750,155.0,141.0,128.0,116.0,106.0,96.0,87.0,172.0
10585755,148.0,134.0,104.0,94.00001,86.0,78.0,71.0,193.0
10585763,166.0,151.0,138.0,125.0,114.0,104.0,94.00001,86.0
10585769,160.0,146.0,133.0,121.0,110.0,100.0,91.0,83.0
10585775,152.0,138.0,125.0,114.0,104.0,94.00001,86.0,78.0
10585780,161.0,147.0,134.0,122.0,111.0,101.0,91.0,83.0
10585786,153.0,139.0,126.0,115.0,104.0,95.0,86.0,78.0
10585792,161.0,147.0,134.0,121.0,111.0,101.0,91.0,83.0
10585798,154.0,140.0,127.0,116.0,105.0,96.0,87.0,95.0
10585803,161.0,146.0,133.0,121.0,110.0,100.0,91.0,82.0
10585809,155.0,141.0,128.0,117.0,106.0,97.0,88.0,185.0
10585815,159.0,145.0,131.0,120.0,109.0,99.00001,90.0,82.0
10585821,159.0,145.0,131.0,120.0,109.0,99.00001,90.0,186.0
10585826,159.0,145.0,132.0,120.0,109.0,100.0,90.0,82.0
10585832,159.0,145.0,132.0,120.0,109.0,99.00001,90.0,82.0
10585838,154.0,139.0,127.0,115.0,105.0,95.0,87.0,79.0
10585843,162.0,147.0,134.0,122.0,111.0,101.0,92.0,83.0
10585849,153.0,139.0,127.0,115.0,105.0,95.0,87.0,79.0
10585855,162.0,148.0,134.0,122.0,111.0,101.0,92.0,83.0
10585861,155.0,141.0,128.0,117.0,106.0,96.0,88.0,145.0
10585866,125.0,113.0,109.0,99.00001,90.0,82.0,74.0,67.0
10585872,157.0,143.0,130.0,118.0,107.0,98.0,89.00001,183.0
10585878,157.0,143.0,130.0,118.0,107.0,98.0,89.00001,81.0
10585884,158.0,143.0,130.0,119.0,108.0,98.0,89.00001,185.0
10585889,159.0,145.0,132.0,120.0,109.0,99.00001,90.0,82.0
