# Raw measurement data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
13.6;0.094097;-0.096946;-0.078112;0.57109;0.26013;0.11303;-0.096922;-0.1027
13.65;0.0048587;0.37091;0.64587;-0.01213;-0.061436;0.030963;0.34703;0.71689
13.7;-0.11009;-0.048796;0.38114;0.16715;0.43519;0.094449;-0.017907;0.35643
13.75;0.07942;-0.04779;0.27956;0.72588;-0.0079759;0.10016;-0.047945;0.15958
13.8;0.022981;-0.089171;0.81461;0.35092;-0.020548;0.042388;-0.086649;0.71382
13.85;0.6849;0.41566;0.054931;-0.092066;-0.096633;0.76477;0.42151;-0.1027
13.9;-0.11009;0.15236;0.23075;-0.028498;-0.096633;-0.086509;0.31694;0.74275
13.95;0.36796;0.3213;-0.055536;-0.092066;-0.032237;0.37204;0.3624;0.08198
14;-0.11009;-0.096946;0.31452;0.16867;0.11568;-0.081159;-0.096922;0.33473
14.05;-0.11009;-0.096946;-0.05564;0.42526;0.62491;-0.0066036;-0.096922;-0.077811
14.1;-0.11009;-0.064122;0.29479;0.3725;0.31097;-0.086509;-0.058429;0.32224
14.15;0.58288;0.32553;0.06675;-0.051435;-0.096633;0.60366;0.30342;0.073705
14.2;0.06225;0.32945;0.72215;0.01289;0.018884;0.077602;0.29822;0.72843
14.25;0.42237;0.034946;0.45353;0.056387;-0.029058;0.40992;0.05553;0.39864
14.3;0.025011;0.099256;-0.036488;0.72088;0.42247;-0.0050311;0.086962;-0.034738
14.35;-0.072014;-0.096946;-0.078112;0.26948;0.16422;-0.077563;-0.096922;-0.1027
14.4;-0.11009;-0.096946;-0.078112;0.41637;0.079356;-0.086509;-0.096922;0.051831
14.45;-0.11009;0.33033;0.30896;-0.058137;-0.096633;-0.086509;0.39155;0.80846
14.5;-0.11009;-0.096946;0.10402;0.40557;0.33777;-0.086509;-0.096922;0.15062
14.55;0.033134;-0.096946;0.15811;0.52222;0.17391;0.045454;-0.096922;-0.034656
14.6;0.031058;0.026648;0.59227;0.1329;-0.096633;0.047815;0.047144;0.82159
14.65;0.38413;-0.0016826;-0.078112;0.41348;0.2441;0.39288;0.011649;-0.1027
14.7;0.46963;0.0010545;0.0092901;-0.092066;0.76087;0.51973;0.011193;0.011448
14.75;0.033094;0.074633;0.071783;0.28603;0.71326;0.10439;0.077634;0.053652
14.8;0.27232;-0.045908;0.49779;0.11875;0.33469;0.3117;-0.045626;0.43151
14.85;0.12646;-0.056902;-0.078112;-0.092066;0.29324;0.26549;-0.089963;-0.1027
14.9;0.18431;-0.096946;-0.078112;-0.026382;0.41564;0.2387;-0.096922;-0.1027
14.95;-0.11009;0.05246;0.30053;0.097061;-0.096633;-0.086509;0.16836;0.75567
15;-0.11009;-0.095285;-0.040492;0.46006;0.34414;-0.086509;-0.096861;-0.048294
15.05;-0.11009;0.078054;0.32004;0.32639;0.18825;-0.086509;0.076404;0.38228
15.1;0.64366;0.27417;0.050482;-0.077981;-0.096633;0.69116;0.31667;0.040642
15.15;0.092904;0.034107;0.51826;0.40223;-0.096633;0.092977;0.038308;0.48745
15.2;-0.11009;0.45876;0.1474;0.37531;0.054806;-0.056532;0.42994;0.20451
15.25;0.73913;0.39887;0.018471;0.011837;-0.096633;0.74517;0.36981;0.0032437
15.3;0.080967;0.68716;0.51288;-0.092066;-0.096633;0.092359;0.61637;-0.043847
15.35;0.096418;0.26966;0.088901;-0.092066;-0.096633;0.11004;0.37758;0.39632
15.4;0.34946;-0.071943;-0.078112;-0.092066;0.40876;0.35971;-0.059436;-0.1027
15.45;-0.024182;0.35132;0.35801;-0.088098;-0.096633;0.054702;0.45739;0.68839
15.5;-0.11009;0.40572;0.37882;0.10077;-0.05109;-0.086509;0.46417;0.63429
15.55;0.024818;0.60528;0.053963;-0.092066;0.036838;0.31582;0.6035;0.2336
15.6;-0.05748;0.052457;0.43061;0.23562;0.34461;-0.013701;-7.5007e-05;0.42629
15.65;0.00083389;-0.031388;-0.078112;0.59719;0.50788;0.0065213;-0.029752;-0.1027
15.7;-0.010522;0.083613;0.113;0.25647;0.67125;0.0916;0.081767;0.095062
15.75;0.4503;-0.027388;0.40324;0.22649;0.12253;0.45363;-0.011247;0.3673
15.8;-0.11009;-0.0062442;0.096046;0.0014579;-0.096633;-0.026172;0.25584;0.6555
15.85;-0.053519;0.38862;0.17358;-0.092066;-0.096633;-0.030613;0.49262;0.62755
15.9;0.18135;-0.096946;-0.078112;0.10758;0.45998;0.27171;-0.084608;-0.1027
15.95;-0.076802;0.67032;0.16696;-0.092066;-0.092912;0.030668;0.74776;0.549
16;0.25354;0.37923;0.25491;-0.092066;-0.096633;0.30921;0.43951;0.38193
16.05;0.32096;0.026807;-0.033714;-0.092066;0.7913;0.42913;0.029013;-0.014521
16.1;0.15597;0.19545;0.60497;0.068709;-0.077613;0.17172;0.12557;0.65325
16.15;0.10824;0.49701;0.097662;0.3424;0.026673;0.10476;0.47322;0.17833
16.2;0.74913;0.54317;-0.030631;0.004519;-0.096633;0.7034;0.52365;-0.062771
16.25;-0.03851;0.092743;-0.026316;0.78566;0.41636;-0.023012;0.08585;-0.019541
16.3;-0.11009;-0.096946;-0.078112;0.10833;0.25635;-0.034043;-0.096922;-0.1027
16.35;-0.099799;-0.096946;0.22172;0.34672;-0.039886;-0.086509;-0.096922;0.33001
16.4;0.45141;0.29783;-0.078112;-0.092066;0.14146;0.46549;0.32784;0.13602
16.45;-0.11009;0.50363;0.17568;-0.0053477;-0.096633;0.19602;0.5389;0.51653
16.5;0.29463;0.61281;0.06293;-0.092066;0.091575;0.28691;0.60652;0.31277
16.55;0.11086;-0.096946;0.30599;0.32531;0.27792;0.16397;-0.096922;0.2214
16.6;0.49917;-0.038388;-0.042511;-0.092066;0.66314;0.58829;-0.038616;-0.0533
16.65;0.69208;0.078834;0.069539;0.16195;-0.024996;0.66502;0.037309;0.0052903
16.7;0.099938;0.4479;0.44486;-0.092066;0.37144;0.15009;0.45632;0.38017
16.75;0.44214;0.15785;-0.078112;-0.092066;0.17569;0.50814;0.02519;-0.1027
16.8;0.41282;-0.0547;-0.078112;-0.092066;0.070752;0.53401;-0.092943;-0.1027
16.85;-0.050657;-0.096946;-0.038832;0.29393;0.16638;-0.0095493;-0.096922;-0.055749
16.9;0.67579;0.18197;-0.078112;-0.086845;-0.044274;0.67387;0.25169;-0.1027
16.95;0.35663;0.36864;0.1621;-0.092066;-0.041151;0.3588;0.40915;0.32135
17;0.63593;-0.02172;-0.03769;-0.092066;0.64551;0.65758;-0.017095;-0.021432
17.05;0.022974;0.17666;0.30838;0.46242;-0.096633;0.046561;0.17467;0.35293
17.1;-0.0692;0.32228;0.49401;0.090595;0.25328;-0.03925;0.33611;0.52208
17.15;-0.059778;0.80136;0.64762;-0.060297;-0.050085;-0.080796;0.82414;0.70164
17.2;0.64151;-0.025624;0.12118;0.083397;0.29342;0.75087;-0.02016;0.10761
17.25;-0.070178;0.11708;0.17206;-0.079791;-0.096633;-0.053619;0.37149;0.60488
17.3;-0.11009;0.42264;0.050961;-0.089506;-0.096633;0.21639;0.53185;0.49793
17.35;0.23054;-0.096946;-0.078112;0.11669;0.3918;0.26769;-0.096922;-0.1027
17.4;0.6111;0.20369;0.008129;-0.092066;-0.053004;0.62856;0.26644;0.1005
17.45;0.64064;0.19386;-0.078112;0.03212;0.054886;0.66228;0.23874;-0.1027
17.5;0.049859;-0.096946;0.35902;0.29651;0.25827;0.10436;-0.096922;0.25397
17.55;0.69495;-0.032041;-0.056673;-0.090396;0.4029;0.86706;-0.027878;-0.079422
17.6;-0.059612;0.59758;0.047771;0.15131;0.15415;0.23106;0.55301;0.19212
17.65;0.24686;0.1286;-0.031881;0.59945;0.081707;0.26442;0.12996;-0.066836
17.7;0.075455;0.91307;0.27113;-0.019644;-0.034672;0.2055;0.89243;0.36657
17.75;-0.11009;-0.096946;-0.033588;0.28579;-0.096633;-0.086509;-0.085243;0.27423
17.8;-0.11009;0.26486;0.26761;-0.043697;-0.096633;-0.086509;0.39668;0.7684
17.85;0.02863;-0.096946;-0.055348;-0.026515;0.58946;0.13917;-0.096922;-0.095714
17.9;0.30784;0.16068;-0.078112;-0.092066;0.39767;0.41446;0.21302;0.064008
17.95;0.17299;-0.061675;-0.078112;-0.076807;0.76411;0.3119;-0.057448;-0.099098
18;-0.085288;0.19798;0.37598;0.36011;-0.096633;-0.045731;0.21132;0.51796
18.05;0.21061;-0.096946;0.30552;0.49391;0.10498;0.21132;-0.094421;0.29108
18.1;-0.1082;-0.095324;0.63773;0.70697;-0.096633;-0.084551;-0.095286;0.61886
18.15;0.018908;0.57263;0.49053;-0.075804;0.23193;0.068801;0.61171;0.49009
18.2;0.22411;-0.096946;-0.078112;-0.062072;0.3046;0.14462;-0.096922;-0.1027
18.25;-0.058614;-0.096946;-0.078112;0.023928;0.35153;-0.00019769;-0.096922;-0.1027
18.3;-0.11009;0.082679;0.39959;0.07313;-0.096633;-0.086509;0.16997;0.90644
18.35;-0.0093258;-0.096946;-0.078112;0.42301;0.32207;0.0068882;-0.096922;-0.1027
18.4;0.10681;-0.096946;0.03191;0.067728;0.54532;0.20299;-0.096922;-0.0060317
18.45;-0.11009;0.1863;0.38087;0.28839;0.063821;-0.086509;0.25261;0.58494
18.5;0.61425;-0.096946;-0.077091;-0.0915;0.92627;0.6073;-0.096922;-0.10167
18.55;0.31362;0.409;-0.078112;0.10751;0.20762;0.38007;0.40281;0.006621
18.6;0.17229;0.13611;-0.078112;0.63126;0.21441;0.19471;0.12975;-0.1027
18.65;-0.10027;0.87066;0.73846;-0.077126;-0.052423;-0.072712;0.91692;0.70524
18.7;0.16777;-0.096946;-0.078112;-0.092066;0.43768;0.10468;-0.096922;-0.1027
18.75;-0.0069366;-0.096946;-0.078112;0.2493;0.30626;0.049086;-0.096922;-0.1027
18.8;-0.066757;0.43727;0.26241;-0.092066;-0.096633;-0.045416;0.80845;0.68487
18.85;-0.11009;0.11127;0.33217;0.31475;-0.043774;-0.086509;0.18266;0.45202
18.9;-0.11009;0.38952;0.50184;-0.023281;-0.079652;-0.086509;0.52002;0.77416
18.95;0.45706;0.2733;-0.078112;0.11704;0.15703;0.4948;0.33314;-0.093828
19;-0.11009;0.53313;0.23457;0.20436;-0.0079138;-0.086509;0.60376;0.46773
19.05;-0.08275;0.22109;0.94776;0.21504;-0.07978;-0.059247;0.056497;0.95187
19.1;-0.11009;0.54172;0.37567;0.13258;0.21704;-0.041623;0.6622;0.37754
19.15;0.64702;0.1236;-0.078112;-0.092066;0.49363;0.71399;0.014258;-0.1027
19.2;-0.10149;0.31349;0.09622;-0.092066;-0.096633;-0.015716;0.43302;0.34386
19.25;0.38647;-0.023507;-0.078112;-0.075803;0.20385;0.48578;0.025316;-0.1027
19.3;-0.11009;0.31062;0.3918;0.039864;-0.096633;-0.086509;0.44983;0.76738
19.35;-0.11009;-0.075546;0.092573;0.54349;0.16654;-0.086509;-0.012326;0.17944
19.4;-0.11009;0.41198;0.34027;0.18435;-0.088198;-0.086509;0.50249;0.47124
19.45;0.4173;-0.096946;-0.046661;-0.073226;0.8493;0.44514;-0.096922;-0.070232
19.5;0.35815;0.51587;0.04435;0.062334;0.27986;0.28952;0.5042;0.1717
19.55;0.28077;0.1766;0.081717;-0.092066;0.64091;0.37075;0.18739;0.13333
19.6;-0.090296;-0.081968;0.2178;0.98168;0.19445;-0.066251;-0.08298;-0.010086
19.65;-0.11009;-0.096946;-0.015476;0.16655;-0.096633;-0.086509;-0.074851;0.79365
19.7;-0.11009;-0.056242;0.22984;0.15094;-0.096633;-0.086509;-0.0070976;0.64669
19.75;0.55722;0.18773;-0.078112;-0.092066;-0.051795;0.60743;0.26383;-0.1027
19.8;-0.11009;0.27574;0.3529;0.21499;-0.096633;-0.086509;0.36378;0.5223
19.85;-0.11009;0.1711;0.6811;0.091655;-0.077859;-0.086509;0.2415;0.90649
19.9;0.11449;0.53211;0.18125;-0.092066;0.22305;0.17097;0.554;0.40661
19.95;-0.081451;-0.038984;0.61595;0.25414;0.14175;-0.039016;-0.035388;0.73099
