# Raw simulation data
#   No filters applied
#   Data scaled to the range from 0 to 1 for the envelope
#
Time;Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8
7.5;0.0019126;0.83181;0.83356;0.41011;0.68118;1.0475;0.72489;0.66097
7.55;0.02194;0.83728;0.84283;0.44032;0.71299;0.89914;0.71175;0.7092
7.6;0.020719;0.83818;0.85927;0.4759;0.72477;0.78077;0.67093;0.70508
7.65;0.0058858;0.83625;0.87836;0.51028;0.69133;0.77112;0.63371;0.65618
7.7;0.0018676;0.83472;0.89467;0.53855;0.60095;0.81243;0.58716;0.59791
7.75;-0.001279;0.83689;0.90551;0.55786;0.52952;0.74027;0.58091;0.55495
7.8;-0.017762;0.84453;0.91118;0.56762;0.48428;0.6329;0.5658;0.52961
7.85;0.0094496;0.85668;0.91351;0.56919;0.46145;0.5513;0.55431;0.51853
7.9;0.12239;0.87034;0.91454;0.56492;0.42673;0.49943;0.5238;0.51089
7.95;0.15539;0.88294;0.91557;0.55755;0.37788;0.49599;0.51112;0.50378
8;0.11351;0.89334;0.91706;0.55085;0.33969;0.47429;0.51385;0.49766
8.05;0.15076;0.90132;0.91856;0.54719;0.33223;0.4733;0.52909;0.49319
8.1;0.25349;0.90701;0.91942;0.54749;0.34962;0.53344;0.5441;0.48959
8.15;0.29525;0.91053;0.91928;0.55142;0.37387;0.54543;0.55473;0.48666
8.2;0.15536;0.91215;0.91804;0.55701;0.39207;0.59527;0.56178;0.48227
8.25;0.058954;0.9122;0.916;0.56264;0.40331;0.65063;0.56057;0.47781
8.3;0.11844;0.91109;0.91435;0.56678;0.41651;0.69885;0.56457;0.46831
8.35;0.19296;0.90908;0.91415;0.56919;0.43161;0.78934;0.57749;0.45641
8.4;0.27392;0.90646;0.916;0.57111;0.42017;0.84608;0.56755;0.44378
8.45;0.37429;0.90376;0.92015;0.57388;0.39271;0.87944;0.61306;0.43611
8.5;0.47911;0.90179;0.92586;0.57817;0.40866;0.89283;0.61761;0.4376
8.55;0.58181;0.90111;0.93144;0.58378;0.47728;0.83189;0.61632;0.44514
8.6;0.54892;0.90217;0.93511;0.59019;0.56971;0.74947;0.61907;0.44815
8.65;0.4586;0.90598;0.93582;0.59732;0.63095;0.74957;0.61608;0.45171
8.7;0.44029;0.91316;0.93404;0.6056;0.70423;0.77358;0.64723;0.46237
8.75;0.50244;0.92218;0.93123;0.61566;0.75895;0.77923;0.67553;0.47361
8.8;0.68793;0.93068;0.92892;0.628;0.77415;0.78863;0.69379;0.48267
8.85;0.74961;0.93641;0.92805;0.64298;0.78456;0.74594;0.70774;0.48457
8.9;0.69789;0.93876;0.92889;0.66051;0.78802;0.75294;0.72342;0.48447
8.95;0.55198;0.93843;0.93136;0.6796;0.76221;0.7697;0.73841;0.48776
9;0.47954;0.9366;0.93513;0.69839;0.72946;0.77792;0.75213;0.50412
9.05;0.43638;0.93396;0.9394;0.71487;0.68241;0.81561;0.76826;0.52191
9.1;0.35359;0.93097;0.94326;0.72775;0.65966;0.79883;0.78105;0.54793
9.15;0.24739;0.92819;0.94612;0.73677;0.66623;0.80591;0.78461;0.57558
9.2;0.14835;0.92616;0.94809;0.74243;0.68377;0.82438;0.80487;0.60346
9.25;0.07727;0.92512;0.94974;0.74546;0.71481;0.80611;0.80348;0.62662
9.3;0.039909;0.9248;0.95168;0.7465;0.72159;0.79671;0.80066;0.6466
9.35;0.03115;0.92463;0.95425;0.74596;0.73781;0.7966;0.79991;0.66104
