1684115 6 1684854 0 1685560 0 1686272 15 1686984 59 1687690 33 1688397 0 1689108 0 
1690896 0 1691609 0 1692314 45 1693026 50 1693738 2 1694445 0 1697262 34 1697975 0 
1699481 55 1700220 49 1700932 0 1701640 0 1702345 0 1703056 25 1703768 59 1704474 19 
1706023 22 1706754 59 1707461 26 1708172 0 1708884 0 1709596 0 1710302 59 1711013 41 
1712531 0 1713269 58 1714008 38 1714721 0 1715427 0 1716139 0 1716851 37 1717557 54 
1719108 0 1719847 38 1720554 55 1721266 4 1721977 0 1722688 0 1723395 18 1724106 59 
1725656 0 1726371 10 1727083 60 1727794 40 1728501 0 1729212 0 1729925 0 1730637 54 
1732190 0 1732929 0 1733641 58 1734346 48 1735058 0 1735769 0 1736476 0 1737187 30 
1738751 0 1739458 0 1740169 24 1740882 56 1741594 23 1742299 0 1743011 0 1743723 0 
1745282 0 1746022 0 1746734 10 1747441 57 1748152 34 1748864 0 1749570 0 1750282 0 
1751862 0 1752569 0 1753305 9 1754016 57 1754729 37 1755436 0 1756147 0 1756859 0 
1758402 0 1759142 0 1759854 0 1760560 43 1761272 51 1761983 1 1762690 0 1763396 0 
1764975 2 1765693 0 1766399 0 1767111 28 1767823 61 1768530 20 1769242 0 1769954 0 
1771503 11 1772244 0 1772956 0 1773665 8 1774371 60 1775083 38 1775795 0 1776502 0 
1778089 16 1778828 0 1779534 0 1780247 9 1780959 59 1781668 41 1782375 0 1783086 0 
1784670 30 1785385 0 1786097 0 1786810 0 1787516 56 1788227 48 1788940 0 1789652 0 
1791237 27 1791978 0 1792685 0 1793391 0 1794103 59 1794815 48 1795522 0 1796233 0 
1797830 40 1798536 0 1799249 0 1799960 0 1800672 41 1801378 53 1802090 1 1802802 0 
1804395 34 1805136 0 1805848 0 1806555 0 1807267 56 1807978 49 1808686 0 1809392 0 
1810993 43 1811712 0 1812418 0 1813131 0 1813843 43 1814549 54 1815261 1 1815973 0 
1817543 43 1818285 0 1818997 0 1819703 0 1820410 33 1821121 56 1821833 10 1822539 0 
1824149 34 1824887 0 1825594 0 1826306 0 1827017 43 1827729 49 1828435 0 1829147 0 
1830763 37 1831470 0 1832182 0 1832894 0 1833601 54 1834312 52 1835024 1 1835733 0 
1837341 25 1838079 0 1838804 0 1839511 7 1840222 58 1840934 39 1841646 0 1842352 0 
1843970 17 1844708 0 1845414 0 1846126 19 1846838 62 1847544 27 1848257 0 1848968 0 
1850558 0 1851298 0 1852010 0 1852716 19 1853423 59 1854134 24 1854846 0 1855552 0 
1857176 0 1857915 0 1858621 0 1859334 40 1860045 55 1860751 7 1861458 0 1862169 0 
1863802 0 1864508 0 1865220 0 1865933 53 1866645 50 1867351 0 1868062 0 1868774 0 
1870395 0 1871136 0 1871848 9 1872554 59 1873266 35 1873978 0 1874689 0 1875395 0 
1877029 0 1877744 0 1878450 18 1879162 55 1879874 29 1880581 0 1881292 0 1882003 0 
1883604 0 1884343 0 1885055 27 1885761 58 1886467 20 1887179 0 1887891 0 1888597 6 
1890237 0 1890975 0 1891687 55 1892394 42 1893105 0 1893817 0 1894524 0 1895236 30 
1896880 0 1897587 12 1898298 55 1899010 38 1899717 0 1900424 0 1901135 0 1901847 44 
1903488 0 1904227 35 1904939 55 1905646 6 1906358 0 1907069 0 1907776 14 1908482 59 
1910132 11 1910871 60 1911577 37 1912289 0 1913001 0 1913713 0 1914420 53 1915131 52 
1916792 30 1917498 55 1918210 11 1918922 0 1919628 0 1920339 14 1921050 58 1921757 38 
1923411 59 1924152 35 1924864 0 1925570 0 1926282 0 1926994 52 1927706 53 1928412 0 
1930075 55 1930790 7 1931496 0 1932209 0 1932921 16 1933628 60 1934339 30 1935050 0 
1936701 43 1937416 0 1938128 0 1938839 0 1939546 34 1940259 53 1940971 7 1941682 0 
1943342 2 1944079 0 1944785 0 1945491 15 1946203 62 1946916 29 1947622 0 1948335 0 
1950001 0 1950733 0 1951448 0 1952160 57 1952872 44 1953579 0 1954291 0 1955002 0 
1956639 0 1957380 0 1958092 33 1958804 54 1959511 13 1960222 0 1960934 0 1961640 10 
1963315 0 1964053 15 1964759 60 1965465 35 1966177 0 1966889 0 1967595 0 1968307 57 
1969987 0 1970699 55 1971405 49 1972117 0 1972829 0 1973535 0 1974248 26 1974959 59 
1976610 25 1977351 55 1978063 20 1978769 0 1979476 0 1980188 0 1980901 61 1981607 42 
1983293 61 1984031 29 1984743 0 1985450 0 1986161 0 1986873 55 1987579 44 1988291 0 
1989981 45 1990693 0 1991400 0 1992111 0 1992822 34 1993529 56 1994241 12 1994953 0 
1996612 8 1997350 0 1998062 0 1998769 14 1999476 60 2000187 30 2000899 0 2001606 0 
2583607 0 2584323 55 2585033 47 2585740 0 2586453 0 2587166 0 2587873 32 2588586 57 
2590297 42 2591003 51 2591710 0 2592423 0 2593136 0 2593843 24 2594556 59 2595270 23 
2596985 52 2597692 0 2598405 0 2599118 0 2599824 19 2600538 58 2601251 25 2601964 0 
2603675 1 2604389 0 2605102 0 2605808 18 2606522 59 2607235 28 2607947 0 2608654 0 
2610374 0 2611087 0 2611793 15 2612506 59 2613219 29 2613926 0 2614639 0 2615351 0 
2617066 0 2617772 15 2618485 58 2619198 31 2619905 0 2620618 0 2621331 0 2622037 57 
2623757 15 2624471 59 2625184 29 2625890 0 2626603 0 2627316 0 2628022 59 2628729 50 
2630461 56 2631173 30 2631880 0 2632593 0 2633306 0 2634012 57 2634719 47 2635433 0 
2637166 27 2637873 0 2638587 0 2639299 0 2640010 59 2640717 43 2641430 0 2642142 0 
2643871 0 2644584 0 2645296 0 2646009 60 2646715 39 2647428 0 2648141 0 2648848 0 
2650586 0 2651299 13 2652011 59 2652717 31 2653431 0 2654144 0 2654850 0 2655563 55 
2657306 22 2658017 58 2658723 17 2659437 0 2660150 0 2660856 7 2661570 60 2662283 40 
2875570 0 2876326 0 2877032 38 2879860 0 2880573 12 2881285 62 2881990 36 2882705 0 
2884251 56 2884957 37 2885695 0 2886408 0 2887115 0 2887821 49 2888534 53 2889246 0 
2890786 49 2891527 51 2892239 0 2892944 0 2893657 0 2894369 22 2895080 55 2895787 23 
2897341 11 2898069 58 2898784 4 2899522 0 2900234 0 2900939 17 2901652 59 2902363 30 
2903886 9 2904626 59 2905336 37 2906042 0 2906755 0 2907467 0 2908173 41 2908879 55 
2910436 0 2911151 31 2911858 56 2912571 10 2913283 0 2913988 0 2914701 14 2915413 61 
2916939 0 2917679 6 2918392 61 2919103 39 2919809 0 2920522 0 2921234 0 2921940 42 
2923503 0 2924234 0 2924940 55 2925652 49 2926365 0 2927077 0 2927783 0 2928495 24 
2930029 0 2930770 0 2931482 21 2932193 58 2932900 25 2933617 0 2934328 0 2935033 0 
2936608 0 2937345 0 2938051 14 2938764 59 2939476 33 2940181 0 2940888 0 2941600 0 
2943179 0 2943886 0 2944599 0 2945310 58 2946016 47 2946729 0 2947441 0 2948147 0 
2949721 0 2950460 0 2951171 0 2951877 49 2952589 52 2953300 1 2954006 0 2954719 0 
2956304 0 2957010 0 2957747 0 2958459 36 2959165 57 2959871 6 2960583 0 2961295 0 
2962875 0 2963615 0 2964327 0 2965033 35 2965745 56 2966458 7 2967163 0 2967870 0 
2969459 3 2970174 0 2970881 0 2971594 21 2972305 58 2973011 24 2973723 0 2974436 0 
2975993 13 2976733 0 2977471 0 2978177 20 2978883 63 2979596 25 2980307 0 2981013 0 
2982611 0 2983349 0 2984055 0 2984767 25 2985480 58 2986191 18 2986898 0 2987610 0 
2989213 0 2989919 0 2990632 0 2991343 16 2992048 58 2992761 26 2993473 0 2994178 0 
2995775 0 2996515 0 2997226 0 2997932 20 2998645 59 2999356 24 3000061 0 3000773 0 
3002382 5 3003088 0 3003826 0 3004538 31 3005251 57 3005956 14 3006669 0 3007381 0 
3008957 0 3009697 0 3010411 0 3011122 28 3011829 59 3012541 12 3013254 0 3013960 0 
3015572 0 3016310 0 3017016 0 3017729 51 3018441 47 3019152 0 3019859 0 3020571 0 
3022177 0 3022893 0 3023606 0 3024317 41 3025023 51 3025735 0 3026447 0 3027158 0 
3028769 0 3029508 0 3030213 0 3030920 59 3031632 43 3032343 0 3033048 0 3033761 0 
3035383 0 3036089 0 3036827 14 3037539 58 3038251 33 3038957 0 3039669 0 3040382 0 
3041974 0 3042715 0 3043427 16 3044139 59 3044845 25 3045557 0 3046270 0 3046976 0 
3048605 0 3049342 0 3050048 39 3050760 52 3051473 6 3052180 0 3052886 0 3053598 19 
3055233 0 3055938 0 3056675 60 3057388 41 3058094 0 3058806 0 3059518 0 3060224 35 
3061852 0 3062592 24 3063303 56 3064009 20 3064721 0 3065434 0 3066145 0 3066852 60 
3068493 0 3069213 40 3069919 51 3070633 0 3071343 0 3072049 0 3072761 22 3073474 59 
3075081 0 3075822 56 3076535 41 3077241 0 3077947 0 3078659 0 3079371 31 3080076 57 
3081722 25 3082460 59 3083171 21 3083878 0 3084591 0 3085302 0 3086008 58 3086720 41 
3088379 52 3089085 48 3089797 0 3090510 0 3091215 0 3091922 24 3092634 62 3093345 26 
3094993 59 3095733 22 3096446 0 3097158 0 3097864 0 3098576 57 3099290 44 3099996 0 
3101651 42 3102391 0 3103096 0 3103808 0 3104520 33 3105226 56 3105932 10 3106644 0 
3108307 26 3109012 0 3109725 0 3110438 0 3111149 58 3111855 43 3112568 0 3113280 0 
3114933 0 3115673 0 3116386 0 3117091 36 3117803 58 3118516 7 3119221 0 3119927 0 
3121590 0 3122327 0 3123033 15 3123746 59 3124458 31 3125170 0 3125876 0 3126588 0 
3128257 0 3128963 0 3129675 50 3130388 52 3131094 0 3131807 0 3132518 0 3133224 18 
3134887 0 3135626 37 3136363 53 3137068 4 3137781 0 3138493 0 3139204 16 3139910 60 
3141586 21 3142315 60 3143021 25 3143733 0 3144445 0 3145157 0 3145863 55 3146575 47 
3148257 56 3148962 43 3149675 0 3150387 0 3151093 0 3151805 31 3152517 59 3153224 15 
3154900 53 3155640 0 3156365 0 3157070 0 3157783 30 3158495 60 3159206 20 3159912 0 
3161597 3 3162335 0 3163041 0 3163754 19 3164465 60 3165177 27 3165883 0 3166596 0 
3168284 0 3168990 0 3169703 0 3170415 58 3171121 41 3171833 0 3172545 0 3173251 0 
3174931 0 3175670 0 3176395 57 3177101 45 3177813 0 3178525 0 3179233 0 3179939 30 
3181629 0 3182367 54 3183073 50 3183785 0 3184497 0 3185209 0 3185915 26 3186627 60 
3188328 31 3189034 53 3189747 6 3190459 0 3191170 0 3191876 14 3192588 59 3193300 34 
3194993 54 3195734 8 3196446 0 3197151 0 3197863 16 3198576 57 3199282 36 3199987 0 
3201691 9 3202429 0 3203135 0 3203847 12 3204559 61 3205265 38 3205971 0 3206683 0 
3208398 0 3209104 0 3209817 0 3210529 59 3211239 43 3211945 0 3212657 0 3213369 0 
3215066 0 3215805 18 3216543 54 3217250 31 3217956 0 3218668 0 3219381 0 3220087 58 
3221798 21 3222537 59 3223245 25 3223950 0 3224662 0 3225375 0 3226080 59 3226793 46 
3228512 56 3229223 29 3229930 0 3230642 0 3231352 0 3232058 59 3232770 49 3233482 0 
3235166 35 3235907 0 3236619 0 3237330 0 3238036 56 3238749 50 3239461 0 3240166 0 
3241885 0 3242624 0 3243336 0 3244041 59 3244754 44 3245466 0 3246172 0 3246884 0 
3248607 0 3249316 0 3250021 57 3250734 47 3251446 0 3252152 0 3252864 0 3253576 30 
3255299 0 3256004 59 3256716 44 3257429 0 3258134 0 3258846 0 3259559 29 3260267 58 
3261990 59 3262730 36 3263443 0 3264148 0 3264860 0 3265573 43 3266279 55 3266984 0 
3268718 23 3269456 0 3270162 0 3270875 0 3271586 60 3272292 45 3272998 0 3273710 0 
3275459 0 3276165 0 3276877 9 3277589 58 3278295 40 3279001 0 3279713 0 3280425 0 
3282155 0 3282895 22 3283607 61 3284313 23 3285019 0 3285731 0 3286443 0 3287149 60 
3288892 51 3289630 49 3290342 0 3291047 0 3291759 0 3292472 25 3293177 59 3293889 22 
3295639 36 3296368 0 3297073 0 3297786 0 3298498 43 3299203 52 3299915 1 3300628 0 
3884431 0 3885147 31 3885861 57 3886566 17 3887273 0 3887987 0 3888700 11 3889406 61 
3890945 0 3891658 0 3892364 57 3893077 47 3893790 0 3894503 0 3895209 0 3895923 32 
3897461 0 3898167 0 3898881 16 3899594 59 3900300 31 3901013 0 3901727 0 3902434 0 
3903976 0 3904689 0 3905401 0 3906113 39 3906826 56 3907534 6 3908240 0 3908953 0 
3910502 23 3911208 0 3911921 0 3912635 0 3913340 59 3914052 38 3914765 0 3915479 0 
3917026 45 3917740 0 3918446 0 3919159 0 3919873 31 3920579 59 3921285 15 3921997 0 
3923556 59 3924263 23 3924976 0 3925689 0 3926396 0 3927108 59 3927821 42 3928528 0 
3930083 57 3930797 45 3931511 0 3932216 0 3932930 0 3933643 31 3934348 57 3935061 10 
3936627 25 3937334 57 3938046 13 3938760 0 3939474 0 3940179 12 3940892 60 3941605 37 
3943169 12 3943883 58 3944589 40 3945295 0 3946007 0 3946721 0 3947428 44 3948140 53 
3949713 0 3950420 44 3951132 51 3951846 0 3952553 0 3953260 0 3953972 21 3954685 60 
3956253 0 3956966 23 3957680 56 3958386 26 3959099 0 3959812 0 3960526 0 3961232 60 
4143842 58 4144574 17 4145289 0 4146000 0 4146714 9 4147420 63 4148131 39 4148843 0 
4150416 57 4151157 19 4151869 0 4152582 0 4153288 3 4153999 59 4154713 39 4155419 0 
4157028 54 4157766 13 4158473 0 4159184 0 4159897 14 4160609 60 4161314 31 4162026 0 
4163632 56 4164346 10 4165057 0 4165769 0 4166475 15 4167187 63 4167900 31 4168612 0 
4170220 46 4170960 0 4171666 0 4172373 0 4173084 25 4173796 59 4174502 20 4175214 0 
4176833 49 4177540 0 4178277 0 4178989 0 4179701 36 4180407 56 4181119 5 4181831 0 
4183420 38 4184159 0 4184872 0 4185584 0 4186291 52 4187003 52 4187715 0 4188422 0 
4190044 14 4190783 0 4191490 0 4192201 8 4192913 61 4193625 40 4194331 0 4195042 0 
4196661 13 4197376 0 4198087 0 4198800 10 4199507 56 4200218 33 4200930 0 4201637 0 
4203261 0 4204000 0 4204712 0 4205418 29 4206129 57 4206842 15 4207548 0 4208260 0 
4209894 0 4210632 0 4211337 0 4212048 61 4212760 50 4213467 0 4214178 0 4214890 0 
4216492 0 4217231 0 4217969 16 4218676 60 4219383 30 4220094 0 4220807 0 4221513 0 
4223150 0 4223889 0 4224602 39 4225307 53 4226019 4 4226731 0 4227437 0 4228149 21 
4229793 0 4230499 0 4231211 59 4231924 43 4232635 0 4233341 0 4234052 0 4234765 33 
4236403 0 4237143 27 4237855 58 4238562 19 4239274 0 4239986 0 4240693 0 4241399 61 
4243050 0 4243787 59 4244494 44 4245205 0 4245917 0 4246629 0 4247336 35 4248047 54 
4249702 17 4250409 58 4251121 22 4251833 0 4252540 0 4253252 0 4253963 59 4254671 45 
4256321 58 4257061 46 4257774 0 4258480 0 4259191 0 4259903 27 4260616 58 4261321 13 
4262982 58 4263697 25 4264403 0 4265115 0 4265828 0 4266534 61 4267247 43 4267958 0 
4269583 51 4270323 1 4271035 0 4271746 0 4272453 22 4273165 58 4273877 25 4274583 0 
4276247 21 4276985 0 4277692 0 4278398 0 4279109 59 4279822 45 4280528 0 4281240 0 
4282908 0 4283645 0 4284350 0 4285062 40 4285773 51 4286480 2 4287191 0 4287904 0 
4289539 0 4290279 0 4290990 9 4291697 58 4292403 37 4293114 0 4293827 0 4294533 0 
4296203 0 4296941 0 4297679 59 4298386 35 4299097 0 4299810 0 4300517 0 4301228 45 
4302906 0 4303618 36 4304323 54 4305035 5 4305747 0 4306453 0 4307164 17 4307876 61 
4309525 13 4310266 60 4310978 31 4311685 0 4312392 0 4313103 0 4313816 57 4314522 51 
4316207 61 4316947 41 4317659 0 4318365 0 4319077 0 4319788 40 4320495 54 4321206 2 
4322895 53 4323602 0 4324313 0 4325025 0 4325731 20 4326438 56 4327150 24 4327862 0 
4329519 24 4330260 0 4330972 0 4331684 0 4332391 61 4333102 40 4333814 0 4334520 0 
4336212 0 4336951 0 4337663 0 4338370 55 4339081 43 4339793 0 4340499 0 4341211 0 
4342905 0 4343612 0 4344323 35 4345035 55 4345742 10 4346448 0 4347160 0 4347872 17 
4349540 0 4350280 22 4350992 59 4351700 25 4352406 0 4353117 0 4353830 0 4354536 59 
4356239 23 4356977 60 4357689 25 4358395 0 4359106 0 4359818 0 4360524 55 4361237 43 
4362946 61 4363659 31 4364366 0 4365077 0 4365790 0 4366496 59 4367208 49 4367920 0 
4369596 40 4370336 0 4371047 0 4371753 0 4372460 38 4373171 53 4373883 4 4374590 0 
4376301 0 4377038 0 4377767 0 4378473 57 4379185 44 4379898 0 4380605 0 4381316 0 
4383030 0 4383744 0 4384451 56 4385162 45 4385875 0 4386581 0 4387292 0 4388003 25 
4389710 0 4390425 41 4391137 51 4391849 3 4392555 0 4393267 0 4393979 20 4394691 59 
4396407 57 4397144 46 4397856 0 4398562 0 4399275 0 4399986 30 4400698 56 4401404 12 
